item,itemLabel,rank,pob,pobLabel,hasCountry,hasAdmin,hasref,refitem,exurl,wmurl,wmproj
Q16267917,Diallo Madeleine Bâ,NormalRank,Q211227,Mopti,true,true,false,,,,
Q16269580,Zahabi Ould Sidi Mohamed,NormalRank,Q9427,Timbuktu,true,true,false,,,,
Q170597,Amadou Toumani Touré,NormalRank,Q211227,Mopti,true,true,true,false,false,false,true
Q18001102,Fatimata Touré,NormalRank,Q188904,Gao,true,true,false,,,,
Q19629297,Mohamed Ag Intalla,,,,,,false,,,,
Q2066240,Mandé Sidibé,NormalRank,Q799794,Bafoulabé,true,true,true,false,false,false,true
Q23023240,Issaka Sidibé,NormalRank,Q740974,Koulikoro,true,true,true,false,false,false,true
Q2304068,Soumana Makadji,NormalRank,Q572737,Banamba,true,true,true,false,false,false,true
Q2398472,Soumeylou Boubèye Maïga,NormalRank,Q188904,Gao,true,true,true,false,false,false,true
Q24951199,Didier Dacko,NormalRank,Q950460,San,true,true,true,false,false,true,true
Q26845654,Abdoulaye Idrissa Maïga,NormalRank,Q188904,Gao,true,true,true,false,false,false,true
Q2821367,Abdoulaye Diop,NormalRank,Q3844,Brazzaville,true,true,false,,,,
Q2837082,Aliou Boubacar Diallo,NormalRank,Q325164,Kayes,true,true,true,false,false,false,true
Q293119,Cissé Mariam Kaïdama Sidibé,NormalRank,Q9427,Timbuktu,true,true,false,,,,
Q2964323,Choguel Kokalla Maïga,NormalRank,Q332392,Gao Region,true,true,true,false,false,false,true
Q30004980,Abdel Karim Konate,NormalRank,Q3703,Bamako,true,true,false,,,,
Q30005153,Boubou Cisse,NormalRank,Q3703,Bamako,true,true,true,false,false,false,true
Q30005640,Marie Madeleine Togo,NormalRank,Q1764713,Pel Maoudé,true,true,false,,,,
Q30121857,Salif Traoré,NormalRank,Q333476,Ségou,true,true,true,false,true,false,false
Q3123070,Yamoussa Camara,NormalRank,Q2416825,Bancoumana,true,true,true,false,false,false,true
Q313239,Alpha Oumar Konaré,NormalRank,Q325164,Kayes,true,true,true,false,false,false,true
Q3218355,Lassine Bouaré,NormalRank,Q656845,Ségou Region,true,true,true,false,false,false,true
Q324108,Ibrahim Boubacar Keïta,NormalRank,Q281000,Koutiala,true,true,true,false,false,false,true
Q3310864,Michel Sidibé,NormalRank,Q912,Mali,true,false,true,false,false,false,true
Q3317754,Moctar Ouane,NormalRank,Q3703,Bamako,true,true,true,false,false,true,true
Q3326215,Moussa Mara,NormalRank,Q3703,Bamako,true,true,true,false,false,false,true
Q3358300,Oumar Ibrahima Touré,NormalRank,Q976923,Goundam,true,true,false,,,,
Q3461134,Sadio Gassama,NormalRank,Q1760807,Gory,true,true,true,false,false,false,true
Q3461135,Sadio Lamine Sow,NormalRank,Q325164,Kayes,true,true,true,false,false,false,true
Q3472369,Sanoussi Touré,,,,,,false,,,,
Q3530011,Tiéfing Konaté,NormalRank,Q3703,Bamako,true,true,false,,,,
Q3530016,Tiéman Hubert Coulibaly,NormalRank,Q3703,Bamako,true,true,false,,,,
Q3530022,Tiéna Coulibaly,NormalRank,Q4947012,Boré,true,true,true,false,false,true,true
Q372679,Amadou Sanogo,NormalRank,Q333476,Ségou,true,true,true,false,false,false,true
Q372780,Dioncounda Traoré,NormalRank,Q771251,Kati,true,true,true,false,false,false,true
Q401392,Ahmed Mohamed ag Hamani,NormalRank,Q976923,Goundam,true,true,true,false,false,false,true
Q434377,Ousmane Issoufi Maïga,NormalRank,Q188904,Gao,true,true,true,false,false,false,true
Q445841,Modibo Sidibé,NormalRank,Q3703,Bamako,true,true,true,false,false,false,true
Q548003,Cheick Modibo Diarra,NormalRank,Q614243,Nioro du Sahel,true,true,true,false,false,false,true
Q56300506,Mamadou Igor Diarra,NormalRank,Q157137,Kryvyi Rih,true,true,false,,,,
Q56576583,Kamissa Camara,NormalRank,Q1289,Grenoble,true,true,true,false,false,false,true
Q64030556,Souleymane Sidibé,NormalRank,Q3703,Bamako,true,true,true,false,true,false,false
Q64772442,Mahamane Touré,NormalRank,Q976115,Markala,true,true,true,false,true,false,false
Q6493863,Lassana Traoré,,,,,,false,,,,
Q66360669,Ibrahima Dahirou Dembélé,NormalRank,Q333476,Ségou,true,true,false,,,,
Q6889310,Modibo Keita,NormalRank,Q740974,Koulikoro,true,true,true,false,false,false,true
Q77243127,Gabriel Poudiougou,NormalRank,Q1783463,Koro Cercle,true,false,true,false,true,false,false
Q775684,Tiébilé Dramé,NormalRank,Q332113,Kayes Region,true,true,true,false,false,false,true
Q85983603,Q85983603,NormalRank,Q2337119,Bourem,true,true,false,,,,
Q85984185,Ascofaré Ouleymatou Tamboura,,,,,,false,,,,
Q85984217,Bouaré Fily Sissoko,NormalRank,Q3718,Dakar,true,true,false,,,,
Q861710,Django Sissoko,,,,,,false,,,,
Q94579756,Salimata Traoré,NormalRank,Q333476,Ségou,true,true,true,false,true,false,false
Q95114007,Moussa Timbiné,NormalRank,Q538753,Bandiagara,true,true,true,false,false,true,true
Q98491629,Ismaël Wagué,,,,,,false,,,,
Q98497406,Assimi Goïta,NormalRank,Q3703,Bamako,true,true,false,,,,
Q98914544,Abdoulaye Daffé,NormalRank,Q614243,Nioro du Sahel,true,true,false,,,,
Q99522144,Bah Ndaw,NormalRank,Q950460,San,true,true,true,false,true,false,false
