position,person,personID,start,end
Member of the National Transition Council,Mohamed Ag Intalla,Q19629297,2020,
Member of the National Assembly,Tiébilé Dramé,Q775684,1997,
Member of the National Assembly,Mahamadou Cissé,Q110607746,2002,2020
Member of the National Assembly,Fatimata Niambali,Q110665614,2002,2007
Member of the National Assembly,Issaka Sidibé,Q23023240,2002,2007
Member of the National Assembly,Ascofaré Ouleymatou Tamboura,Q85984185,2002,2013
Member of the National Assembly,Oumou Coulibaly,Q110655554,2007,2013
Member of the National Assembly,Mariam Diassana,Q110656850,2007,2013
Member of the National Assembly,Haïdara Aïchata Cissé,Q85983603,2007,2020
Member of the National Assembly,Oumou Soumaré,Q110619740,2013,2020
Member of the National Assembly,Mohamed Ag Intalla,Q19629297,2013,2020
Member of the National Assembly,Issaka Sidibé,Q23023240,2013,2020
Member of the National Assembly,Moussa Timbiné,Q95114007,2013,
Member of the National Assembly,Aïcha Belco Maïga,Q100330225,2014,2020
Member of the National Assembly,Maïmouna Dramé,Q110664042,2014,2020
Member of the National Assembly,Aïssata Touré Diallo,Q110665472,2014,2020
Member of the National Assembly,Aminata Traoré Bagayoko,Q110665543,2014,2020
Member of the National Assembly,Aïssata Haïdara,Q110665591,2014,2020
Member of the National Assembly,Maïga Aziza Mint Mohamed,Q110665592,2014,2020
Member of the National Assembly,Fatimata Niambali,Q110665614,2014,2020
Member of the National Assembly,Rokia Traoré,Q110665787,2014,2020
Member of the National Assembly,Alhousna Malick Touré,Q110665803,2014,2020
Member of the National Assembly,Fatoumata Simpara,Q110665898,2014,2020
Member of the National Assembly,Dioncounda Sacko,Q110672313,2014,2020
Member of the National Assembly,Belco Samassékou,Q110656156,2014-01,2020-08-19
Member of the National Assembly,Oumou Simbo Keïta,Q100276030,2014-01-01,2015-02-24
Member of the National Assembly,Togola Marie Jacqueline Nana,Q100275809,2015,2020
Member of the National Assembly,Bano Diawara,Q110607782,2020,2020
Member of the National Assembly,Marthe Diawara,Q110610934,2020,2020
Member of the National Assembly,Modibo Kane Doumbia,Q110610978,2020,2020
Member of the National Assembly,Haïné Coulibaly,Q110611238,2020,2020
Member of the National Assembly,Mariam Soucko,Q110611648,2020,2020
Member of the National Assembly,Awa Diakité Sangaré,Q110611691,2020,2020
Member of the National Assembly,Mariam Dembélé Kallé,Q110611708,2020,2020
Member of the National Assembly,Wadi Sissoko,Q110611721,2020,2020
Member of the National Assembly,Moussocoura Samaké,Q110611766,2020,2020
Member of the National Assembly,Marie Noël Coulibaly,Q110611794,2020,2020
Member of the National Assembly,Aïssata Maïga,Q110611835,2020,2020
Member of the National Assembly,Domo Sidibé,Q110611885,2020,2020
Member of the National Assembly,Sadio Doumbia,Q110611985,2020,2020
Member of the National Assembly,Djénéba Traoré,Q110612018,2020,2020
Member of the National Assembly,Haoua Traoré,Q110619768,2020,2020
Member of the National Assembly,Fatoumata Kanouté,Q110619802,2020,2020
Member of the National Assembly,Kadidia Ouologuem,Q110619847,2020,2020
Member of the National Assembly,Maïmouna Mariko,Q110619920,2020,2020
Member of the National Assembly,Diéminètou Fomba,Q110619954,2020,2020
Member of the National Assembly,Bintou Dembélé,Q110620027,2020,2020
Member of the National Assembly,Maïmouna Ouologuem,Q110620088,2020,2020
Member of the National Assembly,Mariam Kagnassi,Q110655343,2020,
Member of the National Assembly,Oumou Coulibaly,Q110655570,2020,
Member of the National Assembly,Assitan Diallo,Q110655841,2020,
Member of the National Assembly,Djouwaratou Zoromé,Q110656050,2020,2020
Member of the National Assembly,Yogoïré Dougnon,Q110656068,2020,2020
Member of the National Assembly,Alida Somboro,Q110656077,2020,2020
Member of the National Assembly,Yapema Djiguiba,Q110656079,2020,2020
Member of the National Assembly,Mariam Diassana,Q110656850,2020,2020
Member of the National Assembly,Djénèba Daou,Q110659318,2020,2020
Member of the National Assembly,Kadidia Sangaré,Q110663397,2020,2020
Member of the National Assembly,Mariam Coulibaly,Q110663729,2020,2020
Member of the National Assembly,Aïchatou Cissé,Q110663771,2020,2020
Member of the National Assembly,Ami Diarra,Q110663825,2020,2020
Member of the National Assembly,Sayon Kéïta,Q110664084,2020,2020
Member of the National Assembly,Fatimata Touré,Q18001102,2020,2020
Member of the National Assembly,Aliou Boubacar Diallo,Q2837082,2020,2020
Member of the National Assembly,Salimata Traoré,Q94579756,2020-04,2020-08
