item,itemLabel,startDate,endDate,sourceDate,psid
Q324108,Ibrahim Boubacar Keïta,1994-02-04,2000-02-15,,Q324108-a51392a9-464a-0082-b797-a0731f24a456
Q2066240,Mandé Sidibé,2000-02-15,2002-03-18,,Q2066240-C52917B5-20FC-492C-AF7F-3BC4DD13F188
Q6889310,Modibo Keita,2002-03-18,2002-06-09,,Q6889310-e46244aa-4ace-da54-fb33-a12e4aa36f17
Q401392,Ahmed Mohamed ag Hamani,2002-06-09,2004-04-29,2022-09-01,Q401392-0055991E-B5BF-41C5-BFCD-0A78478862B5
Q434377,Ousmane Issoufi Maïga,2004-04-29,2007-09-28,,Q434377-8C50DA86-45F8-47A0-8040-D72C4F551FCB
Q445841,Modibo Sidibé,2007-09-28,2011-04-03,,Q445841-BEF4EC2E-F78F-4506-951E-68C08397B556
Q293119,Cissé Mariam Kaïdama Sidibé,2011-04-03,2012-03-22,,Q293119-7952680A-AB1E-4BD3-A4E7-74D2BC294687
Q548003,Cheick Modibo Diarra,2012-04-17,2012-12-11,,Q548003-9FDCFF1D-0633-4AA5-81C9-328D1B7E7D50
Q861710,Django Sissoko,2012-12-11,2013-09-05,,Q861710-dafa00ff-408a-c9ac-8937-39e9a6ff15fa
Q14832856,Oumar Tatam Ly,2013-09-05,2014-04-05,,q14832856-fe997b7c-4381-889e-a462-2577bfcd3f16
Q3326215,Moussa Mara,2014-04-05,2015-01-09,,Q3326215-32d232b7-4101-b67d-4f40-00c8c1d28ac6
Q6889310,Modibo Keita,2015-01-09,2017-04-09,,Q6889310-a11adede-409e-0ee2-74f1-3e51635ec537
Q26845654,Abdoulaye Idrissa Maïga,2017-04-10,2017-12-29,,Q26845654-decb94f2-453f-31ce-7ddb-47a8e9102793
Q2398472,Soumeylou Boubèye Maïga,2017-12-30,2019-04-18,,Q2398472-40CAC161-DF36-4E6A-86F6-B69829861665
Q30005153,Boubou Cissé,2019-04-23,2020-08-18,2022-09-01,Q30005153-6248d837-4714-4ed7-7328-999b59596817
Q3317754,Moctar Ouane,2020-09-27,2021-05-24,,Q3317754-111F3759-D49D-4FDC-8DCF-FA1EBFC334A1
Q2964323,Choguel Kokalla Maïga,2021-06-07,2022-08-21,,Q2964323-b7126219-42d8-8faa-551b-a959b12f8b53
Q113577661,Abdoulaye Maïga,2022-08-21,,,Q113577661-380c9638-4cc0-dde0-64de-a7d7eb1d501c
