pageid,title,wikidata,label
17682627,Abdoulaye Diop,Q2821367,Abdoulaye Diop
23628523,Michel Sidibé,Q3310864,Michel Sidibé
36302970,Tiéfing Konaté,Q3530011,Tiéfing Konaté
43006024,Salif Traoré,Q30121857,Salif Traoré
65000306,Assimi Goïta,Q98497406,Assimi Goïta
71634688,Abdoulaye Maïga (officer),Q113577661,Abdoulaye Maïga
